Liam Obrien1;0;ARI;F
Michael Carcone;775000;ARI;F
Matt Dumba;0;ARI;D
Sean Durzi;0;ARI;D
Joshua Brown;0;ARI;D
Troy Stecher;0;ARI;D
Juuso Valimaki;0;ARI;D
Jj Moser;0;ARI;D
Victor Soderstrom;0;ARI;D
Karel Vejmelka;2725000;ARI;G
Connor Ingram;1950000;ARI;G
Jakub Voracek;0;ARI;None
Shea Weber;7857143;ARI;None
Bryan Little;0;ARI;None
Travis Dermott;0;ARI;None
Peter Diliberatore;0;ARI;None
Ryan Dzingel;0;ARI;None
Josh Doan;925000;ARI;F
Conor Geekie;918333;ARI;F
Aku Raty;896250;ARI;F
Curtis Douglas;0;ARI;F
Milos Kelemen;0;ARI;F
Ben Mccartney;0;ARI;F
Zachary Sanford;0;ARI;F
Travis Barron;0;ARI;F
Ryan Mcgregor;0;ARI;F
Nathan Smith;0;ARI;F
Justin Kirkland;0;ARI;F
John Leonard;0;ARI;F
Jan Jenik;0;ARI;F
Michael Kesselring;0;ARI;D
Maveric Lamoureux;918333;ARI;D
Maksymilian Szuber;859167;ARI;D
Patrik Koch;0;ARI;D
Montana Onyebuchi;825000;ARI;D
Vladislav Kolyachonok;0;ARI;D
Cameron Crotty;0;ARI;D
Steven Kampfer;0;ARI;D
Anson Thornton;795556;ARI;G
Ivan Prosvetov;0;ARI;G
Matt Villalta;0;ARI;G
Travis Konecny;5500000;PHI;F
Joel Farabee;5000000;PHI;F
Scott Laughton;3000000;PHI;F
Noah Cates;2625000;PHI;F
Garnet Hathaway;2375000;PHI;F
Morgan Frost;2100000;PHI;F
Nicolas Deslauriers;1750000;PHI;F
Owen Tippett;0;PHI;F
Ryan Poehling;0;PHI;F
Tyson Foerster;863333;PHI;F
Wade Allison;0;PHI;F
Tanner Laczynski;0;PHI;F
Travis Sanheim;6250000;PHI;D
Rasmus Ristolainen;5100000;PHI;D
Sean Walker;0;PHI;D
Cam York;1600000;PHI;D
Marc Staal;0;PHI;D
Nick Seeler;0;PHI;D
