noNhlRank;Carey Price;MTL;NA;G;0;0;0;0;0;0;0;10500000;noPoolRank;no;37;5;2005;1;0;0;0;0
noNhlRank;Sergei Bobrovsky;FLA;NA;G;58;36;6;0;108;30;138;10000000;noPoolRank;no;36;0;0;1;0;0;0;0
noNhlRank;Andrei Vasilevskiy;TBL;NA;G;52;30;2;0;90;10;100;9500000;noPoolRank;no;30;19;2012;3;0;0;0;0
noNhlRank;Connor Hellebuyck;WPG;NA;G;60;37;5;0;111;25;136;8500000;noPoolRank;no;31;130;2012;6;0;0;0;0
noNhlRank;Ilya Sorokin;NYI;NA;G;56;25;2;0;75;10;85;8250000;noPoolRank;no;29;78;2014;7;0;0;0;0
noNhlRank;John Gibson;ANA;NA;G;46;13;0;0;39;0;39;6400000;noPoolRank;no;31;39;2011;2;0;0;0;0
noNhlRank;Jacob Markstrom;NJD;NA;G;48;23;2;0;69;10;79;6000000;noPoolRank;no;34;31;2008;1;0;0;0;0
noNhlRank;Jordan Binnington;STL;NA;G;57;28;3;0;84;15;99;6000000;noPoolRank;no;31;88;2011;2;0;0;0;0
noNhlRank;Philipp Grubauer;SEA;NA;G;36;14;2;0;42;10;52;5900000;noPoolRank;no;32;112;2010;2;0;0;0;0
noNhlRank;Igor Shesterkin;NYR;NA;G;55;36;4;0;108;20;128;5666667;noPoolRank;no;28;118;2014;0;0;0;0;0
noNhlRank;Elvis Merzlikins;CLB;NA;G;41;13;1;0;39;5;44;5400000;noPoolRank;no;30;76;2014;2;0;0;0;0
noNhlRank;Tristan Jarry;PIT;NA;G;51;19;6;0;57;30;87;5375000;noPoolRank;no;29;44;2013;3;0;0;0;0
noNhlRank;Darcy Kuemper;LAK;NA;G;33;13;1;0;39;5;44;5250000;noPoolRank;no;34;161;2009;2;0;0;0;0
noNhlRank;Thatcher Demko;VAN;NA;G;51;35;5;0;105;25;130;5000000;noPoolRank;no;28;36;2014;1;0;0;0;0
noNhlRank;Juuse Saros;NAS;NA;G;64;35;3;0;105;15;120;5000000;noPoolRank;no;29;99;2013;0;0;0;0;0
noNhlRank;Cal Petersen;PHI;NA;G;5;2;0;0;6;0;6;5000000;noPoolRank;no;29;129;2013;0;0;0;0;0
noNhlRank;Robin Lehner;VGK;NA;G;0;0;0;0;0;0;0;5000000;noPoolRank;no;33;46;2009;0;0;0;0;0
noNhlRank;Linus Ullmark;OTT;NA;G;40;22;2;0;66;10;76;5000000;noPoolRank;no;31;163;2012;0;0;0;0;0
noNhlRank;Adin Hill;VGK;NA;G;35;19;2;0;57;10;67;4900000;noPoolRank;no;28;76;2015;0;0;0;0;0
noNhlRank;Ville Husso;DET;NA;G;19;9;0;0;27;0;27;4750000;noPoolRank;no;29;94;2014;0;0;0;0;0
noNhlRank;Ukko-Pekka Luukkonen;BUF;NA;G;54;27;5;0;81;25;106;4750000;noPoolRank;no;25;54;2017;4;0;0;0;0
noNhlRank;Spencer Knight;FLA;NA;G;0;0;0;0;0;0;0;4500000;noPoolRank;no;23;13;2019;1;0;0;0;0
noNhlRank;Petr Mrazek;CHI;NA;G;56;18;1;0;54;5;59;4250000;noPoolRank;no;32;141;2010;1;0;0;0;0
noNhlRank;Jake Oettinger;DAL;NA;G;54;35;3;0;105;15;120;4000000;noPoolRank;no;25;26;2017;0;0;0;0;0
noNhlRank;Joonas Korpisalo;BOS;NA;G;55;21;0;0;63;0;63;4000000;noPoolRank;no;30;62;2012;3;0;0;0;0
noNhlRank;Jake Allen;NJD;NA;G;34;12;0;0;36;0;36;3850000;noPoolRank;no;34;34;2008;0;0;0;0;0
noNhlRank;Filip Gustavsson;MIN;NA;G;45;19;3;0;57;15;72;3750000;noPoolRank;no;26;55;2016;1;0;0;0;0
noNhlRank;Alexandar Georgiev;COL;NA;G;63;38;2;0;114;10;124;3400000;noPoolRank;no;28;0;0;0;0;0;0;0
noNhlRank;Vitek Vanecek;SJS;NA;G;32;17;0;0;51;0;51;3400000;noPoolRank;no;28;39;2014;0;0;0;0;0
noNhlRank;Frederik Andersen;CAR;NA;G;16;13;3;0;39;15;54;3400000;noPoolRank;no;34;187;2010;0;0;0;0;0
noNhlRank;Frederik Andersen;CAR;NA;G;16;13;3;0;39;15;54;3400000;noPoolRank;no;34;87;2012;0;0;0;0;0
noNhlRank;Laurent Brossoit;CHI;NA;G;23;15;3;0;45;15;60;3300000;noPoolRank;no;31;163;2011;1;0;0;0;0
noNhlRank;Ivan Fedotov;PHI;NA;G;3;0;0;0;0;0;0;3275000;noPoolRank;no;27;188;2015;1;0;0;0;0
noNhlRank;Sam Montembeault;MTL;NA;G;41;16;0;0;48;0;48;3150000;noPoolRank;no;27;77;2015;2;0;0;0;0
noNhlRank;Anton Forsberg;OTT;NA;G;30;15;2;0;45;10;55;2750000;noPoolRank;no;31;187;2011;0;0;0;0;0
noNhlRank;Semyon Varlamov;NYI;NA;G;28;14;3;0;42;15;57;2750000;noPoolRank;no;36;23;2006;2;0;0;0;0
noNhlRank;Karel Vejmelka;UTA;NA;G;38;13;1;0;39;5;44;2725000;noPoolRank;no;28;145;2015;0;0;0;0;0
noNhlRank;Stuart Skinner;EDM;NA;G;59;36;2;0;108;10;118;2600000;noPoolRank;no;25;78;2017;1;0;0;0;0
noNhlRank;Marc-Andre Fleury;MIN;NA;G;40;17;2;0;51;10;61;2500000;noPoolRank;no;39;1;2003;0;0;0;0;0
noNhlRank;Alex Nedeljkovic;PIT;NA;G;38;18;1;0;54;5;59;2500000;noPoolRank;no;28;37;2014;1;0;0;0;0
