noNhlRank;Jake Sanderson;OTT;NA;D;79;10;28;38;30;56;86;8050000;noPoolRank;no;22;5;2020;7;53.20;5.50;0.19;0.75
noNhlRank;Brent Burns;CAR;NA;D;82;10;33;43;30;66;96;8000000;noPoolRank;no;39;20;2003;0;58.80;2.10;0.24;0.80
noNhlRank;Ryan Johansen;PHI;NA;C;63;13;10;23;26;10;36;8000000;noPoolRank;no;32;4;2010;0;43.10;-9.30;0.70;1.22
noNhlRank;John Carlson;WAS;NA;D;82;10;42;52;30;84;114;8000000;noPoolRank;no;34;27;2008;1;48.60;1.40;0.16;0.88
noNhlRank;Jack Hughes;NJD;NA;C;62;27;47;74;54;47;101;8000000;noPoolRank;no;23;1;2019;5;54.70;3.50;0.80;2.03
noNhlRank;Jacob Trouba;NYR;NA;D;69;3;19;22;9;38;47;8000000;noPoolRank;no;30;9;2012;1;48.10;-3.10;0.10;0.81
noNhlRank;Thomas Chabot;OTT;NA;D;51;9;21;30;27;42;69;8000000;noPoolRank;no;27;18;2015;3;51.80;2.50;0.32;1.02
noNhlRank;Steven Stamkos;NAS;NA;C;79;40;41;81;80;41;121;8000000;noPoolRank;no;34;1;2008;3;49.00;-1.50;0.79;1.82
noNhlRank;J.T. Miller;VAN;NA;C;81;37;66;103;74;66;140;8000000;noPoolRank;no;31;15;2011;5;50.30;-2.20;1.11;2.67
noNhlRank;Logan Couture;SJS;NA;C;6;0;1;1;0;1;1;8000000;noPoolRank;no;35;9;2007;2;35.10;-5.50;0;0.80
noNhlRank;Joshua Norris;OTT;NA;C;50;16;14;30;32;14;46;7950000;noPoolRank;no;25;19;2017;5;46.80;-2.50;0.95;1.42
noNhlRank;Alex Debrincat;DET;NA;L;82;27;40;67;54;40;94;7875000;noPoolRank;no;26;39;2016;2;48.80;3.50;0.83;2.23
noNhlRank;Kevin Fiala;LAK;NA;C;82;29;44;73;58;44;102;7875000;noPoolRank;no;28;11;2014;4;58.10;5.20;0.79;1.94
noNhlRank;Nick Suzuki;MTL;NA;C;82;33;44;77;66;44;110;7875000;noPoolRank;no;25;13;2017;5;50.70;6.10;0.82;1.84
noNhlRank;Jesper Bratt;NJD;NA;L;82;27;56;83;54;56;110;7875000;noPoolRank;no;26;162;2016;6;57.29;8.50;0.85;2.72
noNhlRank;Victor Hedman;TBL;NA;D;78;13;63;76;39;126;165;7875000;noPoolRank;no;33;2;2009;0;51.10;1.50;0.35;1.63
noNhlRank;Shea Weber;UTA;NA;D;0;0;0;0;0;0;0;7857143;noPoolRank;no;39;49;2003;1;0;0;0;0
noNhlRank;Quinn Hughes;VAN;NA;D;82;17;75;92;51;150;201;7850000;noPoolRank;no;24;7;2018;2;53.70;3.20;0.39;1.68
noNhlRank;Cole Caufield;MTL;NA;L;82;28;37;65;56;37;93;7850000;noPoolRank;no;23;15;2019;6;49.50;4.40;0.80;1.90
noNhlRank;Evgeny Kuznetsov;NA;NA;C;63;8;16;24;16;16;32;7800000;noPoolRank;no;32;26;2010;0;29.49;-5.61;0.59;1.48
noNhlRank;Jason Robertson;DAL;NA;L;82;29;51;80;58;51;109;7750000;noPoolRank;no;25;39;2017;1;58.20;4.59;0.86;2.17
noNhlRank;Dmitry Orlov;CAR;NA;D;82;6;20;26;18;40;58;7750000;noPoolRank;no;33;55;2009;0;58.70;1.90;0.24;0.99
noNhlRank;Andrei Svechnikov;CAR;NA;R;59;19;33;52;38;33;71;7750000;noPoolRank;no;24;2;2018;4;55.30;-3.60;0.83;2.33
noNhlRank;Sean Couturier;PHI;NA;C;74;11;27;38;22;27;49;7750000;noPoolRank;no;31;8;2011;5;55.30;3.00;0.30;1.52
noNhlRank;Elias Lindholm;BOS;NA;C;75;15;29;44;30;29;59;7750000;noPoolRank;no;29;5;2013;6;61.91;-8.40;0.24;0.73
noNhlRank;Jared Spurgeon;MIN;NA;D;16;0;5;5;0;10;10;7575000;noPoolRank;no;34;156;2008;2;54.10;2.60;0;0.49
noNhlRank;Aaron Ekblad;FLA;NA;D;51;4;14;18;12;28;40;7500000;noPoolRank;no;28;1;2014;0;55.20;1.30;0.23;0.84
noNhlRank;Morgan Rielly;TOR;NA;D;72;7;51;58;21;102;123;7500000;noPoolRank;no;30;5;2012;5;50.40;-3.10;0.18;1.31
noNhlRank;Seth Jarvis;CAR;NA;C;81;33;34;67;66;34;100;7420087;noPoolRank;no;22;13;2020;7;58.50;1.40;0.80;2.17
noNhlRank;Vince Dunn;SEA;NA;D;59;11;35;46;33;70;103;7350000;noPoolRank;no;27;56;2015;2;49.90;-2.80;0.33;1.30
noNhlRank;Noah Hanifin;VGK;NA;D;80;13;34;47;39;68;107;7350000;noPoolRank;no;27;5;2015;7;81.73;4.19;0;0.42
noNhlRank;Devon Toews;COL;NA;D;82;12;38;50;36;76;112;7250000;noPoolRank;no;30;108;2014;6;54.20;4.09;0.41;1.59
noNhlRank;Nico Hischier;NJD;NA;C;71;27;40;67;54;40;94;7250000;noPoolRank;no;25;1;2017;2;54.00;4.20;1.07;2.52
noNhlRank;Filip Hronek;VAN;NA;D;81;5;43;48;15;86;101;7250000;noPoolRank;no;26;53;2016;7;50.50;-2.40;0.08;1.28
noNhlRank;Clayton Keller;UTA;NA;R;78;33;43;76;66;43;109;7150000;noPoolRank;no;26;7;2016;3;48.80;1.20;0.99;1.99
noNhlRank;Kevin Hayes;PIT;NA;C;79;13;16;29;26;16;42;7142857;noPoolRank;no;32;24;2010;1;44.80;1.60;0.74;1.41
noNhlRank;Kyle Connor;WPG;NA;L;65;34;27;61;68;27;95;7142857;noPoolRank;no;27;17;2015;1;47.20;-5.50;1.32;1.92
noNhlRank;Brandon Montour;SEA;NA;D;66;8;25;33;24;50;74;7142857;noPoolRank;no;30;55;2014;6;54.20;0.80;0.31;0.78
noNhlRank;Tage Thompson;BUF;NA;C;71;29;27;56;58;27;85;7142857;noPoolRank;no;26;26;2016;5;50.20;1.00;1.01;1.82
noNhlRank;Matthew Beniers;SEA;NA;C;77;15;22;37;30;22;52;7142857;noPoolRank;no;21;2;2021;6;50.70;-0.40;0.44;1.21
noNhlRank;Dylan Cozens;BUF;NA;C;79;18;29;47;36;29;65;7100000;noPoolRank;no;23;7;2019;5;50.30;1.80;0.48;1.57
noNhlRank;Anze Kopitar;LAK;NA;C;81;26;44;70;52;44;96;7000000;noPoolRank;no;37;11;2005;1;52.40;-2.70;0.71;1.75
noNhlRank;Troy Terry;ANA;NA;R;76;20;34;54;40;34;74;7000000;noPoolRank;no;27;148;2015;5;48.10;3.20;0.60;1.70
noNhlRank;Nazem Kadri;CGY;NA;C;82;29;46;75;58;46;104;7000000;noPoolRank;no;33;7;2009;4;50.20;0.60;0.62;2.23
noNhlRank;Gabriel Landeskog;COL;NA;L;0;0;0;0;0;0;0;7000000;noPoolRank;no;31;2;2011;4;0;0;0;0
noNhlRank;Matt Boldy;MIN;NA;L;75;29;40;69;58;40;98;7000000;noPoolRank;no;23;12;2019;5;57.39;9.00;1.04;2.31
noNhlRank;Anders Lee;NYI;NA;L;81;20;17;37;40;17;57;7000000;noPoolRank;no;34;152;2009;1;54.40;7.50;0.72;1.55
noNhlRank;Marc-Edouard Vlasic;SJS;NA;D;57;6;6;12;18;12;30;7000000;noPoolRank;no;37;35;2005;1;40.10;-1.10;0.44;0.87
noNhlRank;Brady Skjei;NAS;NA;D;80;13;34;47;39;68;107;7000000;noPoolRank;no;30;28;2012;6;54.39;-4.30;0.40;1.10
noNhlRank;Ivan Provorov;CLB;NA;D;82;5;27;32;15;54;69;6750000;noPoolRank;no;27;7;2015;0;46.80;0.90;0.21;0.99
noNhlRank;Ryan McDonagh;TBL;NA;D;74;3;29;32;9;58;67;6750000;noPoolRank;no;35;12;2007;1;56.00;5.09;0.10;1.14
noNhlRank;Brock Boeser;VAN;NA;R;81;40;33;73;80;33;113;6650000;noPoolRank;no;27;23;2015;0;49.80;-3.00;0.97;1.94
noNhlRank;Claude Giroux;OTT;NA;C;82;21;43;64;42;43;85;6500000;noPoolRank;no;36;22;2006;0;52.40;4.30;0.73;1.88
noNhlRank;Cam Fowler;ANA;NA;D;81;5;34;39;15;68;83;6500000;noPoolRank;no;32;12;2010;1;44.60;-2.40;0.09;0.60
noNhlRank;Hampus Lindholm;BOS;NA;D;73;3;23;26;9;46;55;6500000;noPoolRank;no;30;6;2012;5;52.20;3.30;0.05;0.73
noNhlRank;Brendan Gallagher;MTL;NA;R;77;16;15;31;32;15;47;6500000;noPoolRank;no;32;147;2010;2;50.00;4.80;0.97;1.75
noNhlRank;Brayden Schenn;STL;NA;C;82;20;26;46;40;26;66;6500000;noPoolRank;no;33;5;2009;3;42.50;-1.89;0.62;1.46
noNhlRank;Justin Faulk;STL;NA;D;60;2;28;30;6;56;62;6500000;noPoolRank;no;32;37;2010;2;46.70;2.70;0.11;1.07
noNhlRank;Torey Krug;STL;NA;D;77;4;35;39;12;70;82;6500000;noPoolRank;no;33;0;0;2;45.70;2.90;0.14;1.03
noNhlRank;Colton Parayko;STL;NA;D;82;10;16;26;30;32;62;6500000;noPoolRank;no;31;86;2012;5;42.70;-1.89;0.30;0.67
noNhlRank;Brandon Hagel;TBL;NA;L;82;26;49;75;52;49;101;6500000;noPoolRank;no;26;159;2016;7;53.90;5.70;0.79;2.36
noNhlRank;Tom Wilson;WAS;NA;R;74;18;17;35;36;17;53;6500000;noPoolRank;no;30;16;2012;6;49.90;1.70;0.37;0.92
noNhlRank;Chris Kreider;NYR;NA;L;82;39;36;75;78;36;114;6500000;noPoolRank;no;33;19;2009;2;50.59;1.10;0.87;1.74
noNhlRank;Martin Necas;CAR;NA;C;77;24;29;53;48;29;77;6500000;noPoolRank;no;25;12;2017;1;54.20;-4.40;0.72;1.77
noNhlRank;Ryan Ellis;PHI;NA;D;0;0;0;0;0;0;0;6250000;noPoolRank;no;33;11;2009;2;0;0;0;0
noNhlRank;Jeff Petry;DET;NA;D;73;3;21;24;9;42;51;6250000;noPoolRank;no;36;45;2006;0;48.00;2.40;0.15;1.10
noNhlRank;Mattias Ekholm;EDM;NA;D;79;11;34;45;33;68;101;6250000;noPoolRank;no;34;102;2009;1;61.89;7.50;0.35;1.63
noNhlRank;Alex Killorn;ANA;NA;C;63;18;18;36;36;18;54;6250000;noPoolRank;no;35;77;2007;2;48.10;3.10;0.73;1.59
noNhlRank;MacKenzie Weegar;CGY;NA;D;82;20;32;52;60;64;124;6250000;noPoolRank;no;30;206;2013;6;50.40;1.00;0.62;1.24
noNhlRank;Damon Severson;CLB;NA;D;67;9;19;28;27;38;65;6250000;noPoolRank;no;30;60;2012;6;49.10;4.80;0.35;0.91
noNhlRank;Travis Sanheim;PHI;NA;D;81;10;34;44;30;68;98;6250000;noPoolRank;no;28;17;2014;6;53.50;0.60;0.40;1.25
noNhlRank;Anthony Cirelli;TBL;NA;C;79;20;25;45;40;25;65;6250000;noPoolRank;no;27;72;2015;6;53.20;3.70;0.55;1.42
noNhlRank;Josh Morrissey;WPG;NA;D;81;10;59;69;30;118;148;6250000;noPoolRank;no;29;13;2013;3;54.20;4.09;0.30;1.57
noNhlRank;Chandler Stephenson;SEA;NA;C;75;16;35;51;32;35;67;6250000;noPoolRank;no;30;77;2012;6;45.10;-6.60;0.49;1.72
noNhlRank;Quinton Byfield;LAK;NA;C;80;20;35;55;40;35;75;6250000;noPoolRank;no;22;2;2020;4;55.20;1.20;0.67;2.07
noNhlRank;Owen Tippett;PHI;NA;R;78;28;25;53;56;25;81;6200000;noPoolRank;no;25;10;2017;7;53.20;0.20;1.08;2.33
noNhlRank;Ryan Pulock;NYI;NA;D;58;5;14;19;15;28;43;6150000;noPoolRank;no;29;15;2013;5;48.80;-0.30;0.17;0.74
noNhlRank;Brad Marchand;BOS;NA;C;82;29;38;67;58;38;96;6125000;noPoolRank;no;36;71;2006;0;50.20;0.60;0.85;1.59
noNhlRank;Valeri Nichushkin;COL;NA;R;54;28;25;53;56;25;81;6125000;noPoolRank;no;29;10;2013;5;53.00;1.70;0.68;1.81
noNhlRank;Evgeni Malkin;PIT;NA;C;82;27;40;67;54;40;94;6100000;noPoolRank;no;38;2;2004;1;52.00;1.30;0.93;2.08
noNhlRank;Kris Letang;PIT;NA;D;82;10;41;51;30;82;112;6100000;noPoolRank;no;37;62;2005;3;50.50;-0.90;0.35;1.40
